,y_test,LR,SVR,DT,RF,URF,GB,XGB,BT,NN
0,59.4606235,44.77727873563397,-0.8811579176568027,59.608111,58.10868789805406,56.309505389102966,52.95229048267573,53.19857669225136,57.57402895,53.68076199495034
1,51.562067,80.53468429762677,-0.9015313277335069,47.1490225,50.564091234237274,50.84345714691094,54.002405295320536,56.15298924849617,50.517418500000005,50.46990702570355
2,79.825916,94.31022277029221,-0.3701827039171132,78.02154300000001,82.87000600112015,87.71855426218691,116.68896004233426,118.81374202951632,82.95546965000001,76.79889422311723
3,52.030094,75.18442460710128,-0.8603138186514675,52.6355575,51.38281187280988,50.95007785262037,50.6740837404277,52.70125455220743,51.97793804999999,53.29315571462606
4,212.26226200000002,118.30573428178349,0.05524245872314938,239.2760725,225.85863076027556,206.68412669495154,193.47926810943747,210.75232574769007,235.47640120000005,137.98809222852478
5,189.4812335,202.3546750759989,1.0962251470228594,217.09722999999997,206.26654141448844,206.63273059520427,213.403280618978,213.78869051025282,207.18871384999997,219.52710241746811
6,45.819887,64.48393783966152,-0.9449071320948641,45.5819405,46.3007871347676,46.58343646145271,45.7804149765911,44.49997092050008,46.1464134,49.97054018097676
7,64.556262,71.43584195493588,-0.7767315097190239,61.9685665,59.8923855117059,60.11472769316464,59.3393567897162,58.19224505378612,60.67550535,62.15101162571109
8,267.090904,260.6102987655237,1.6083320038717328,253.4492935,271.61292564116894,271.6227441768707,269.1242927434789,267.98454744660665,271.35086739999997,259.5784993494187
9,193.58619299999998,205.71000317912996,0.7904259290265835,192.98509950000002,195.34990726805884,208.6819391993139,214.66643205588957,215.50106649884196,194.9446949,216.87319559553382
10,235.74423849999997,232.73090971328008,1.1418210265593356,221.7829625,238.799963678435,235.65664718780056,227.7948837729101,232.78642949017018,241.43605425,235.15055321547305
11,46.664171,54.83533377926241,-0.9032606860357346,47.8189435,46.66526435931301,47.42787769217004,48.64563391952232,49.970200855705855,46.169902150000006,39.17726415384871
12,103.920348,99.40145148286487,-0.1727585356971117,114.25692749999999,114.0045562559609,118.35537403927728,136.15102503908977,133.63638915796787,112.61999105000002,118.6084634944451
13,271.203074,275.088469132964,1.670591562896084,283.39887000000004,277.75413253624305,274.33628123040603,274.16178439320464,272.1669694261398,280.07187975,260.7744328157196
14,50.4898875,57.83507952119643,-0.9098866466834363,51.153034999999996,51.075438246561625,52.1834978269956,53.02589171032354,53.13030593154007,50.78466585,49.80118620702987
15,235.03520600000002,201.97640223259975,1.0533060274191888,216.3099745,212.71005295450652,213.8370001094071,211.94743157273942,211.37818158151907,216.1761651,221.8531543346707
16,49.582457,69.86648247720544,-0.7874636726980093,48.257036,50.474181076225086,51.24868043211837,53.229530216640995,49.569342865458225,49.618378400000005,71.51507803144355
17,48.477721,39.691160450972426,-0.8673520116558757,53.082827,50.94684633238766,51.035791928710616,49.25083859887451,51.787997480023336,48.875063250000004,51.83162839052161
18,53.729587,43.06850679270864,-0.8947287055078215,54.331336,54.99838619908682,54.65397668777343,55.05135897202968,55.546474662128375,53.2040945,53.0825094747991
19,244.4829275,223.05615498784007,1.1184535486655847,247.21701800000002,232.98251114080952,237.38265916910873,233.22996689380864,234.5691303479492,235.4521914,229.06664903024486
20,49.3702935,36.239301801458176,-0.9744071834235144,46.708745,48.19231705438464,48.09900562887345,49.39376343146298,50.16766413367421,47.879708349999994,51.41758763331159
21,131.9514945,66.93380924650153,-0.7025579773225177,91.4367875,99.97325470339533,95.77958465040939,87.0748393646959,80.43036390733583,98.5969451,84.80217507253158
22,198.67331000000001,211.23080274389693,0.7987799718406149,201.5035405,197.99611230350584,201.87555609733394,200.09852483449552,195.68440239640196,203.73669790000002,223.47672844348844
